cuecompania	cuedivision	cuecodigo	cuecodilimiinfe	cuecodilimisupe	cuenivecuenmayo	cuenombre	cuetipo	cuenaturaleza	cuepresupuestable	cuecodialtepres	cuetipocodialte	cueestadistica	cuediferenciable	cuemonetaria	cuemanemoneextr	cuecaptmone	cueajustable	cuemanecant	cuemaneconctrib	cuemanetranefec	cueelemento1	cueelemento2	cueelemento3	cueelemento4	cueelemento5	cuecontelem1	cuecontelem2	cuecontelem3	cuecontelem4	cuecontelem5	cueclasificacio	cuebaseivaretefte	cuetolivaretefte	cuecomentario	eobcodigo	eobnombre	eobfecha	eobjustificacion	eobusuario	cuetipoivaretefte	cueporcivaretefte	cuemaneproy	cuetipoplan	cueflujoefec	cuecodiflujoefec	cueimptodifer	cueuuidcontadic	ecacodigo	ecadescripcion
01	01	17052050	17052050	17052050	4	POLIZAS POR RESP.CIVIL DIRECT. Y ADMINDORES	AC	DB	N	0		N	S	N	N		N	N	N	N	99	2	3	4	5	0	2	1	1	1	I	N	1	"Corresponde a los gastos pagados por anticipado en que incurre la Universidad, por la compra o
renovación de pólizas por responsabilidad civil de directivos y administradores."	AC	Activo	20/09/2011 00:00:00	Justificación	PCADMIN2		0	N	1	N		N			
01	01	17052060	17052060	17052060	4	POLIZAS POR RESPONSAB. CIVIL Y EXTRACONTRACT.	AC	DB	N	1		N	S	N	N		N	N	N	N	1	99	3	4	5	1	0	1	1	1	I	N	1	"Corresponde a los gastos pagados por anticipado en que incurre la Universidad, por la compra o
renovación de pólizas por responsabilidad civil y extracontractual."	AC	Activo	18/11/2013 00:00:00		JESTRADC		0	N	1	N		N			
01	01	17052061	17052061	17052061	4	RESPONSAB. CIVIL Y EXTRAC. CONTRATOS Y CONVEN	AC	DB	S	1		N	S	N	N		N	N	N	N	1	2	3	4	5	1	1	1	1	1	I	N			SU	Suspendido	06/09/2013 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	17052065	17052065	17052065	4	POLIZA TODO RIESGO	AC	DB	N	2		N	S	N	N		N	N	N	N	99	2	3	4	5	0	1	1	1	1	I	N	1	"Corresponde a los gastos pagados por anticipado en que incurre la Universidad, por la compra o
renovación de pólizas todo riesgo."	AC	Activo	20/09/2011 00:00:00	Justificación	PCADMIN2		0	N	1	N		N			
01	01	17052070	17052070	17052070	4	POLIZAS DE ROTURA DE MAQUINA	AC	DB	S	1		N	S	N	N		N	N	N	N	1	2	3	4	5	1	2	1	1	1	I	N	1	"Corresponde a los gastos pagados por anticipado en que incurre la Universidad, por la compra o
renovación de pólizas de rotura de máquinas."	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	17052075	17052075	17052075	4	POLIZA SEGURO ACCIDENTE DE TRANSITO	AC	DB	S	1		N	S	N	N		N	N	N	N	1	2	3	4	5	1	2	1	1	1	I	N	1	IMPORTA	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	17052080	17052080	17052080	4	DIFERIDOS LUCRO CESANTE	AC	DB	S	1		N	S	N	N		N	N	N	N	1	2	3	4	5	1	2	1	1	1	I	N	1	IMPORTA	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	17052085	17052085	17052085	4	POLIZA ASISTENCIA MEDICA EN EL EXTERIOR-VIAJE	AC	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	4	99	1	2	1	1	0	I	N	1		SU	Suspendido	31/07/2017 00:00:00	Justificación	JESTRADC		0	N	1	N		N			
01	01	17052095	17052095	17052095	4	OTRAS POLIZAS DE SEGUROS	AC	DB	N	2		N	S	N	N		N	N	N	N	99	2	3	4	5	0	1	1	1	1	I	N	1	"Corresponde a los gastos pagados por anticipado en que incurre la Universidad, por la compra o
renovación de pólizas diferentes a manejo, cumplimiento, corriente débil, seguro de vida colectiva,
pólizas de incendio, contra terremoto, contra sustracción "	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	170525	170525	170525	3	ARRENDAMIENTOS PAGADOS POR ANTICIPADO	AC	DB	S	2		N	S	N	N		N	N	N	N	1	2	3	99	5	1	1	1	0	1	I	N	1	IMPORTA	SU	Suspendido	22/09/2015 00:00:00		CONTA_AP3		0	N	1	N		N			
01	01	170535	170535	170535	3	MANTENIMIENTO DE EQUIPOS PAGAD x ANTICIP	AC	DB	S	1		N	S	N	N		N	N	N	N	1	2	3	99	5	1	1	1	0	1	I	N	1	"Corresponde al gasto pagado por anticipado en que incurre la universidad, por concepto de
mantenimiento de equipos."	SU	Suspendido	27/05/2013 00:00:00		JESTRADC		0	N	1	N		N			
01	01	170540	170540	170540	3	SERVICIOS PAGADOS POR ANTICIPADO	AC	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	5	1	1	1	0	1	I	N	1	"Corresponde al gasto pagado por anticipado en que incurre la universidad, por concepto aportes de
la Fundación Proantioquia."	SU	Suspendido	26/09/2016 00:00:00		PMUNOZAR		0	N	1	N		N			
01	01	170545	170545	170545	3	SUSCRIPCIONES PAGADAS POR ANTICIPADO	AC	DB	S	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1	"Corresponde al gasto pagado por anticipado en que incurre la universidad, por concepto de
suscripciones."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	170595	170595	1705959999999999	4	OTROS DIFERIDOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	17059501	17059501	17059501	4	TIQUETES AEREOS	AC	DB	S	1		N	S	N	N		N	N	N	N	1	99	3	4	5	1	0	1	1	1	I	N		"Corresponde al gasto pagado por anticipado en que incurre la Universidad, por concepto tiquetes
aéreos"	AC	Activo	07/12/2016 00:00:00	Justificacion	JESTRADC			N	1	N		N			
01	01	17059502	17059502	17059502	4	CAPACITACION NO DIFERIDA 	AC	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N			SU	Suspendido	27/05/2013 00:00:00	Justificacion	JESTRADC			N	1	N		N			
01	01	17059503	17059503	17059503	4	OTROS APOYOS	AC	DB	S	1		N	S	N	N		N	N	N	N	1	2	3	99	5	1	1	1	0	1	I	N		"Corresponde al gasto pagado por anticipado en que incurre la Universidad, por concepto apoyos
entregados a estudiantes."	SU	Suspendido	27/05/2013 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	17059504	17059504	17059504	4	AUXILIOS	AC	DB	S	1		N	S	N	N		N	N	N	N	1	2	3	99	5	1	1	1	0	1	I	N		"Corresponde al gasto pagado por anticipado en que incurre la Universidad, por concepto de auxilios
entregados a estudiantes."	SU	Suspendido	27/05/2013 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	17059505	17059505	17059505	4	CAPACITACION FORMACION AVANZADA	AC	DB	S	1		N	S	N	N		N	N	N	N	1	2	3	99	5	1	1	1	0	1	I	N	1	IMPORTA	SU	Suspendido	27/05/2013 00:00:00		JESTRADC		0	N	1	N		N			
01	01	17059510	17059510	17059510	4	OTROS GASTOS PREPAGADOS	AC	DB	S	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1	IMPORTA	SU	Suspendido	27/05/2013 00:00:00		JESTRADC		0	N	1	N		N			
01	01	17059515	17059515	17059515	4	OTROS DIFERIDOS IMPUESTO PREDIAL	AC	DB	S	1		N	S	N	N		N	N	N	N	1	99	3	4	5	1	0	1	1	1	I	N	1	"Corresponde al gasto pagado por anticipado en que incurre la Universidad, por concepto del
Impuesto Predial."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	17059520	17059520	17059520	4	OTROS DIFERIDOS (OTRAS DONACIONES-ESPEC)	AC	DB	S	1		N	S	N	N		N	N	N	N	1	99	3	4	5	1	0	1	1	1	I	N	1	IMPORTA	SU	Suspendido	16/07/2012 00:00:00		PMUNOZAR		0	N	1	N		N			
01	01	17059525	17059525	17059525	4	FACTURAS GASTOS DE VIAJE	AC	DB	S	1		N	N	N	N		N	N	N	N	1	2	3	99	5	1	2	1	0	1	I	N		"Corresponde al gasto pagado por anticipado en que incurre la Universidad, por concepto Facturas de
Gastos de Viaje."	SU	Suspendido	06/06/2013 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	17059530	17059530	17059530	4	OTROS GASTOS PAGADOS POR ANTICIPADO	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	3	4	99	0	0	1	1	0	I	N			SU	Suspendido	26/09/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	1710	1710	1710999999999999	3	CARGOS DIFERIDOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde al gasto en que incurre la universidad, por concepto de programas para computador,
útiles, papelería, contribuciones y afiliaciones, elementos de aseo y cafetería, otros diferidos y ajustes
por inflación."	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	171007	171007	171007	3	PREOPERATIVOS FRUTERA	AC	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	4	99	1	0	1	1	0	I	N			SU	Suspendido	16/07/2012 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	171008	171008	171008	3	REMODELACIONES DIFERIDAS	AC	DB	S	1		N	S	N	N		S	N	N	N	1	99	3	4	5	1	0	1	1	1	I	N	1	IMPORTA	SU	Suspendido	16/07/2012 00:00:00		PMUNOZAR		0	N	1	N		N			
01	01	171009	171009	171009	3	CARGOS PREOPERATIVOS TIENDA VIRTUAL	AC	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	4	5	1	0	1	1	1	I	N			SU	Suspendido	27/05/2013 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	171010	171010	171010	3	PREOPERATIVOS CAPF	AC	DB	S	1		N	S	N	N		N	N	N	N	1	99	99	99	5	1	0	0	0	1	I	N			SU	Suspendido	31/07/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	171011	171011	171011	3	PREOPERATIVOS MINIMERCADO	AC	DB	S	1		N	S	N	N		N	N	N	N	1	2	3	99	5	1	1	1	0	1	I	N		Corresponde a los costos incurridos previo al Funcionamiento del Minimercado	AC	Activo	12/06/2015 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	171016	171016	171016	3	PROGRAMAS PARA COMPUTADOR DIFERIDOS	AC	DB	S	1		N	S	N	N		S	N	N	N	1	2	3	4	5	1	2	1	1	1	I	N	1	"Corresponde al gasto en que incurre la universidad en el desarrollo de su actividad por la compra de
programas para computador."	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	17101601	17101601	17101601	3	PROGR. PARA COMPUTADOR DIFERIDOS CINFO	AC	DB	S	1		N	S	N	N		S	N	N	N	1	2	3	4	5	1	1	1	1	1	I	N	1	Corresponde al gasto en que incurre la Universidad por pago de certificados digitales, derecho de uso que se paga por un tiempo determinado y que sirve para brindar seguridad a los visitantes a algunos sitio de la página web de la universidad	AC	Activo	02/08/2017 00:00:00	Justificación	JESTRADC		0	N	1	N		N			
01	01	17101602	17101602	17101602	3	PROGR. PARA COMPUTADOR DIFERIDOS-OTROS	AC	DB	S	1		N	S	N	N		S	N	N	N	1	2	3	4	5	1	2	1	1	1	I	N	1	Corresponde al gasto en que incurre la Universidad por pago de certificados digitales, derecho de uso que se paga por un tiempo determinado y que sirve para brindar seguridad a los visitantes a algunos sitio de la página web y se utiliza para Convenios.	AC	Activo	02/08/2017 00:00:00	Justificación	JESTRADC		0	N	1	N		N			
01	01	171017	171017	171017	3	PROGRAMAS PARA COMPUTADOR DIFERIDOS-OTROS	AC	DB	S	1		N	S	N	N		S	N	N	N	1	2	3	4	5	1	2	1	1	1	I	N	1		SU	Suspendido	20/09/2011 00:00:00	Justificación	PCADMIN2		0	N	1	N		N			
01	01	171020	171020	1710209999999999	4	UTILES Y PAPELERIA DIFERIDOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	17102005	17102005	17102005	4	UTILES DE OFICINA DIFERIDOS	AC	DB	S	1		N	N	N	N		S	N	N	N	1	2	3	99	99	1	2	1	0	0	I	N	1	IMPORTA	SU	Suspendido	27/05/2013 00:00:00		JESTRADC		0	N	1	N		N			
01	01	17102010	17102010	17102010	4	PAPELERIA DIFERIDA	AC	DB	S	1		N	N	N	N		S	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	IMPORTA	SU	Suspendido	27/05/2013 00:00:00		JESTRADC		0	N	1	N		N			
01	01	17102015	17102015	17102015	4	RECURSOS DOCENTES DIFERIDOS	AC	DB	N	2		N	N	N	N		S	N	N	N	99	2	3	99	99	0	1	1	0	0	I	N	1	"Corresponde al gasto en que incurre la Universidad, por la compra de materiales y recursos docentes
para consumos posteriores."	SU	Suspendido	27/05/2013 00:00:00		JESTRADC		0	N	1	N		N			
01	01	17102020	17102020	17102020	4	ELEMENTOS PARA COMPUTADORES DIFERIDOS	AC	DB	S	2		N	N	N	N		S	N	N	N	1	2	3	99	99	1	1	1	0	0	I	N	1	"Corresponde al gasto en que incurre la Universidad, por la compra de elementos para computadores,
para consumos posteriores."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N	F221EDF4307623A8E04400144FFBA405	NIFD1717	ELEMENTOS PARA COMPUTADOR DIFERIDOS
01	01	17102025	17102025	17102025	4	PAPELERIA DIFERIDA NEON	AC	DB	S	1		N	N	N	N		S	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N		"Corresponde al gasto en que incurre la Universidad, por la compra de papelería para consumos
posteriores."	AC	Activo	20/09/2011 00:00:00	Justificación	PCADMIN2			N	1	N		N	F221EDF4307423A8E04400144FFBA405	NIFD1760	PAPELERÍA DIFERIDA
01	01	17102030	17102030	17102030	4	BODEGA EN NEON- MERCANCIA CEC	AC	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N			SU	Suspendido	27/05/2013 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	171024	171024	171024	3	MEJORAS EN PROPIEDADES AJENAS	AC	DB	N	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N			SU	Suspendido	31/07/2017 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	171028	171028	171028	3	AFILIACIONES DIFERIDAS	AC	DB	S	1		N	S	N	N		N	N	N	N	1	2	3	99	5	1	1	1	0	1	I	N	1	"Corresponde al gasto en que incurre la Universidad, por concepto de Contribuciones y Afiliaciones
diferidas."	AC	ACTIVO	18/04/2016 00:00:00		JESTRADC		0	N	1	N		N			
01	01	171029	171029	171029	3	REVISTAS DIFERIDAS	AC	DB	S	1		N	S	N	N		N	N	N	N	1	2	3	4	5	1	1	1	1	1	I	N		Corresponde al gasto en que incurre la Universidad, por concepto de compras de revistas técnicas.	AC	Activo	08/03/2016 00:00:00	Justificación	JESTRADC			N	1	N		N			
01	01	171040	171040	171040	3	LICENCIAS DIFERIDAS	AC	DB	S	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1	IMPORTA	SU	Suspendido	11/04/2014 00:00:00		CYEPES		0	N	1	N		N			
01	01	171044	171044	171044	3	PUBLICIDAD PROPAGANDA Y PROMOC. DIFERIDA	AC	DB	S	1		N	S	N	N		N	N	N	N	1	2	3	4	5	1	2	1	1	1	I	N	1	"Corresponde al gasto en que incurre la Universidad, por concepto de publicidad, propaganda y
promoción."	AC	ACTIVO	11/04/2014 00:00:00		CYEPES		0	N	1	N		N			
01	01	171048	171048	1710489999999999	4	ELEMENTOS DE ASEO Y CAFETERIA DIFERIDOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	17104805	17104805	17104805	4	ELEMENTOS DE ASEO DIFERIDOS	AC	DB	S	2		N	N	N	N		N	N	N	N	1	2	3	99	99	1	1	1	0	0	I	N	1	"Corresponde al gasto en que incurre la Universidad, por la compra de elementos de aseo para
consumos posteriores."	AC	ACTIVO	11/04/2014 00:00:00		CYEPES		0	N	1	N		N	F221EDF4307023A8E04400144FFBA405	NIFD1724	ELEMENTOS DE ASEO
01	01	17104810	17104810	17104810	4	ELEMENTOS DE CAFETERIA DIFERIDOS	AC	DB	S	2		N	N	N	N		N	N	N	N	1	2	3	99	99	1	1	1	0	0	I	N	1	"Corresponde al gasto en que incurre la Universidad, por la compra de elementos de cafetería para
consumos posteriores."	AC	ACTIVO	11/04/2014 00:00:00		CYEPES		0	N	1	N		N	F221EDF4307223A8E04400144FFBA405	NIFS1725	ELEMENTOS DE CAFETERIA
01	01	171095	171095	1710959999999999	4	OTROS DIFERIDOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	17109505	17109505	17109505	4	CARGOS DIFERIDOS PRODUCTOS ELAB. EN PUBLIC.	AC	DB	S	1		N	N	N	N		S	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	"Corresponde al gasto en que incurre la Universidad por la papelería elaborada en el Centro de
Publicaciones, destinada para consumos posteriores."	SU	Suspendido	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	17109510	17109510	17109510	4	CARGOS DIFERIDOS ELEMENTOS SERVICIOS GRALES.	AC	DB	S	1		N	N	N	N		N	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	"Corresponde al gasto en que incurre la Universidad por la compra de elementos de Servicios
Generales, para consumos posteriores."	AC	ACTIVO	11/04/2014 00:00:00		CYEPES		0	N	1	N		N	F221EDF4307023A8E04400144FFBA405	NIFD1724	ELEMENTOS DE ASEO
01	01	17109515	17109515	17109515	4	ELEMENTOS PARA LABORATORIOS	AC	DB	S	1		N	N	N	N		S	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	IMPORTA	SU	Suspendido	27/05/2013 00:00:00		JESTRADC		0	N	1	N		N			
01	01	17109520	17109520	17109520	4	CARGOS DIFERIDOS ELEMENTOS PARA PUBLICACIONES	AC	DB	S	2		N	N	N	N		S	N	N	N	1	2	3	99	99	1	1	1	0	0	I	N	1	"Corresponde al gasto en que incurre la Universidad por la compra de elementos para publicaciones,
destinados para consumos posteriores."	SU	Suspendido	27/05/2013 00:00:00		JESTRADC		0	N	1	N		N			
01	01	17109525	17109525	17109525	4	CARGOS DIFERIDOS-OTROS	AC	DB	S	1		N	S	N	N		N	N	N	N	1	99	3	99	5	1	0	1	0	1	I	N	1	"Corresponde al gasto en que incurre la Universidad por la compra de elementos para realizar el
proceso de carnetización para empleados, estudiantes y visitantes."	AC	ACTIVO	11/04/2014 00:00:00		CYEPES		0	N	1	N		N			
01	01	17109530	17109530	17109530	4	CARGOS DIFERIDOS EDICION DE LIBROS	AC	DB	S	2		N	N	N	N		S	N	N	N	1	2	3	99	99	1	1	1	0	0	I	N	1	"Corresponde a los costos y gastos en que incurre la Universidad, por la edición de libros para ventas
posteriores."	SU	Suspendido	27/05/2013 00:00:00		JESTRADC		0	N	1	N		N			
01	01	17109535	17109535	17109535	4	CARGOS DIFERIDOS AMORTIZACION RED OPTICA	AC	DB	S	1		N	S	N	N		S	N	N	N	1	99	99	99	5	1	0	0	0	1	I	N		Corresponde a los gastos en que incurre la universidad, por la compra del cableado para la red.	SU	Suspendido	27/05/2013 00:00:00	Justificacion	JESTRADC			N	1	N		N			
01	01	171099	171099	171099	3	CARGOS DIFERIDOS AJUSTES POR INFLACION	AC	DB	S	1		N	N	N	N		S	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	"Corresponde a la contabilización de los efectos de la inflación (utilidad o pérdida) en las cuentas de
cargos diferidos."	SU	Suspendido	27/05/2013 00:00:00		JESTRADC		0	N	1	N		N			
01	01	1730	1730	1730999999999999	3	CARGOS POR CORRECCION MONETARIA DIFERIDA			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	173001	173001	173001	3	CARGO POR CORRECCION MONETARIA DIFERIDA	AC	DB	S	1		N	N	N	N		N	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N	1	IMPORTA	SU	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	18	18	1899999999999999	2	OTROS ACTIVOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	1805	1805	1805999999999999	3	BIENES DE ARTE Y CULTURA			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde al costo de adquisición de otros activos de propiedad de la Universidad, destinados
para el desarrollo de su objeto social."	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	180505	180505	180505	3	BIENES DE ARTE Y CULTURA 	AC	DB	N	0		N	N	N	N		S	N	N	N	99	99	3	4	99	0	0	1	1	0	I	N	1	"Corresponde al costo de adquisición de bienes de arte y cultura de propiedad de la Universidad, con
el propósito de fomentar la actividad cultural."	AC	ACTIVO	19/07/2016 00:00:00		JESTRADC		0	N	1	N		N			
01	01	180510	180510	180510	3	BIENES DE ARTE Y CULTURA RECIB.EN DONAC.	AC	DB	N	0		N	N	N	N		S	N	N	N	99	99	3	4	99	0	0	1	1	0	I	N	1	IMPORTA	SU	Suspendido	05/05/2015 00:00:00		JESTRADC		0	N	1	N		N			
01	01	180595	180595	1805959999999999	4	OTROS ACTIVOS			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	18059504	18059504	18059504	4	LOTE DE REPUESTOS 	AC	DB	N	0		N	N	N	N		S	N	N	N	1	99	99	99	99	1	0	0	0	0	I	N			AC	Activo	20/09/2011 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	18059505	18059505	18059505	4	COLECCIONES	AC	DB	N	0		N	N	N	N		S	N	N	N	1	99	3	99	99	1	0	1	0	0	I	N	1	IMPORTA	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	180599	180599	1805999999999999	4	AJUSTES POR INFLACION			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N			AC	Activo	23/09/2010 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	18059904	18059904	18059904	4	AJUSTES * INFLACION LOTE DE REPUESTOS	AC	DB	N	0		N	N	N	N		S	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N			SU	Suspendido	26/09/2016 00:00:00	Justificacion	PMUNOZAR			N	1	N		N			
01	01	18059905	18059905	18059905	4	AJUSTES * INFLAC. BIENES DE ARTE PROPIOS	AC	DB	N			N	N	N	N		S	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	"Corresponde al saldo de la aplicación de los efectos de la inflación (utilidad o pérdida) en la cuenta,
los cuales se aplicaron hasta diciembre de 2006."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	18059910	18059910	18059910	4	AJUSTES * INFLAC BIENES ARTE RECIB DONAC	AC	DB	N			N	N	N	N		S	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	IMPORTA	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	1899	1899	1899999999999999	3	PROVISIONES			N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N		"Corresponde a los valores provisionados por la Universidad, con el objeto de cubrir la
desvalorización de los bienes de Arte y Cultura."	AC	Activo	01/03/2011 00:00:00	Justificación	VESCUDER			N	1	N		N			
01	01	189905	189905	189905	3	PROVISION BIENES DE ARTE Y CULTURA	AN	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N		"Corresponde a los valores provisionados por la Universidad, con el objeto de cubrir la
desvalorización de los bienes de Arte y Cultura."	AC	Activo	20/09/2011 00:00:00	Justificación	PCADMIN2			N	1	N		N			
01	01	19	19	1999999999999999	2	VALORIZACIONES			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	IMPORTA	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	1905	1905	1905999999999999	3	VALORIZACION DE INVERSIONES			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde a la diferencia favorable entre el valor de realización y el valor en libros de las
inversiones tales como acciones propias, acciones donadas y cuotas o partes de interés social."	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	190505	190505	190505	3	VALORIZACION DE INVERSIONES	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N			AC	Activo	20/09/2011 00:00:00	Justificacion	PCADMIN2			N	1	N		N			
01	01	19050505	19050505	19050505	3	VALORIZACION DE ACCIONES PROPIAS	AC	DB	N			N	N	N	N		N	N	N	N	99	99	3	99	99	0	0	1	0	0	I	N	1	"Corresponde a la diferencia favorable entre el valor de realización y el valor en libros de las acciones
de propiedad de la Universidad."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	19050510	19050510	19050510	3	VALORIZACION ACCIONES DONADAS	AC	DB	N			N	N	N	N		N	N	N	N	99	99	3	99	99	0	0	1	0	0	I	N	1	"Corresponde a la diferencia favorable entre el valor de realización y el valor en libros de las acciones
donadas."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	19050515	19050515	19050515	3	VALORIZACION ACCIONES SENA	AC	DB	N	0		N	N	N	N		N	N	N	N	99	99	3	99	99	0	0	1	0	0	I	N			SU	Suspendido	26/09/2016 00:00:00	Justificación	PMUNOZAR			N	1	N		N			
01	01	190510	190510	190510	3	VALORIZ.  DE INVERS. EN CUOTAS O PARTES DE IN	AC	DB	N			N	N	N	N		N	N	N	N	99	99	3	99	99	0	0	1	0	0	I	N	1	"Corresponde a la diferencia favorable entre el valor de realización y el valor en libros de las cuotas o
partes de interés social de propiedad de la Universidad."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
01	01	1910	1910	1910999999999999	3	VALORIZACION DE PROPIEDADES PLANTA Y EQ.			N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	M	N	0	"Corresponde a la diferencia favorable entre el valor de realización y el valor en libros de la
propiedad, planta y equipo como terrenos, construcciones y edificaciones, maquinaria y equipo,
equipo de oficina, equipo de computación y comunicaciones, vehí"	AC	ACTIVO	28/03/2000 00:00:00		IMPORTA		0	N	1	N		N			
01	01	191004	191004	191004	3	VALORIZACION DE TERRENOS	AC	DB	N			N	N	N	N		N	N	N	N	99	99	99	99	99	0	0	0	0	0	I	N	1	"Corresponde a la diferencia favorable entre el valor de realización y el valor en libros de los terrenos
de propiedad de la Universidad."	AC	ACTIVO	20/09/2011 00:00:00		PCADMIN2		0	N	1	N		N			
